"time_utc","time_local","value","metric"
"2026-06-11 15:24:44","2026-06-11 23:24:44","0.641752233631149",""
"2026-06-11 15:24:59","2026-06-11 23:24:59","0.879108059462705",""
"2026-06-11 15:25:14","2026-06-11 23:25:14","0.660460697379828",""
"2026-06-11 15:25:29","2026-06-11 23:25:29","0.637499999999999",""
"2026-06-11 15:25:44","2026-06-11 23:25:44","0.858447793039071",""
"2026-06-11 15:25:59","2026-06-11 23:25:59","0.612500000000001",""
"2026-06-11 15:26:14","2026-06-11 23:26:14","0.683378891926126",""
"2026-06-11 15:26:29","2026-06-11 23:26:29","0.668750000000002",""
"2026-06-11 15:26:44","2026-06-11 23:26:44","0.600080010668088",""
"2026-06-11 15:26:59","2026-06-11 23:26:59","0.612459169388708",""
"2026-06-11 15:27:14","2026-06-11 23:27:14","0.708475028338998",""
"2026-06-11 15:27:29","2026-06-11 23:27:29","1.03958333333333",""
"2026-06-11 15:27:44","2026-06-11 23:27:44","0.820888059203948",""
"2026-06-11 15:27:59","2026-06-11 23:27:59","0.67708333333333",""
"2026-06-11 15:28:14","2026-06-11 23:28:14","0.600040002666847",""
"2026-06-11 15:28:29","2026-06-11 23:28:29","0.62291666666667",""
"2026-06-11 15:28:44","2026-06-11 23:28:44","0.670922789705293",""
"2026-06-11 15:28:59","2026-06-11 23:28:59","0.725",""
"2026-06-11 15:29:14","2026-06-11 23:29:14","0.739632642176144",""
"2026-06-11 15:29:29","2026-06-11 23:29:29","0.566666666666668",""
"2026-06-11 15:29:44","2026-06-11 23:29:44","0.556324176556872",""
"2026-06-11 15:29:59","2026-06-11 23:29:59","0.666666666666671",""
"2026-06-11 15:30:14","2026-06-11 23:30:14","0.789635975731712",""
"2026-06-11 15:30:29","2026-06-11 23:30:29","0.664583333333336",""
"2026-06-11 15:30:44","2026-06-11 23:30:44","0.595873058203876",""
"2026-06-11 15:30:59","2026-06-11 23:30:59","0.560416666666669",""
"2026-06-11 15:31:14","2026-06-11 23:31:14","0.710511401520203",""
"2026-06-11 15:31:29","2026-06-11 23:31:29","0.752083333333333",""
"2026-06-11 15:31:44","2026-06-11 23:31:44","0.793802920194679",""
"2026-06-11 15:31:59","2026-06-11 23:31:59","0.702083333333334",""
"2026-06-11 15:32:14","2026-06-11 23:32:14","0.631334177890382",""
"2026-06-11 15:32:29","2026-06-11 23:32:29","0.61041666666667",""
"2026-06-11 15:32:44","2026-06-11 23:32:44","0.660504733964532",""
"2026-06-11 15:32:59","2026-06-11 23:32:59","0.841610559296045",""
"2026-06-11 15:33:14","2026-06-11 23:33:14","0.777186958261103",""
"2026-06-11 15:33:29","2026-06-11 23:33:29","0.566666666666663",""
"2026-06-11 15:33:44","2026-06-11 23:33:44","0.70004666977799",""
"2026-06-11 15:33:59","2026-06-11 23:33:59","0.618749999999998",""
"2026-06-11 15:34:14","2026-06-11 23:34:14","0.614624308287217",""
"2026-06-11 15:34:29","2026-06-11 23:34:29","0.825055003666914",""
"2026-06-11 15:34:44","2026-06-11 23:34:44","0.675045003000201",""
"2026-06-11 15:34:59","2026-06-11 23:34:59","0.762499999999998",""
"2026-06-11 15:35:14","2026-06-11 23:35:14","0.656293752916858",""
"2026-06-11 15:35:29","2026-06-11 23:35:29","0.57291666666667",""
"2026-06-11 15:35:44","2026-06-11 23:35:44","0.710464030935397",""
"2026-06-11 15:35:59","2026-06-11 23:35:59","0.864640976065071",""
"2026-06-11 15:36:14","2026-06-11 23:36:14","0.714678623816507",""
"2026-06-11 15:36:29","2026-06-11 23:36:29","0.556249999999996",""
"2026-06-11 15:36:44","2026-06-11 23:36:44","0.597956530435366",""
"2026-06-11 15:36:59","2026-06-11 23:36:59","0.572916666666667",""
"2026-06-11 15:37:14","2026-06-11 23:37:14","0.597956530435363",""
"2026-06-11 15:37:29","2026-06-11 23:37:29","0.683333333333333",""
"2026-06-11 15:37:44","2026-06-11 23:37:44","0.752133475565036",""
"2026-06-11 15:37:59","2026-06-11 23:37:59","0.768750000000001",""
"2026-06-11 15:38:14","2026-06-11 23:38:14","0.58545569704647",""
"2026-06-11 15:38:29","2026-06-11 23:38:29","0.737549169944664",""
"2026-06-11 15:38:44","2026-06-11 23:38:44","0.618791252750182",""
"2026-06-11 15:38:59","2026-06-11 23:38:59","0.625",""
"2026-06-11 15:39:14","2026-06-11 23:39:14","0.62716695559408",""
"2026-06-11 15:39:29","2026-06-11 23:39:29","0.5375",""
"2026-06-11 15:39:44","2026-06-11 23:39:44","0.800053336889124",""
"2026-06-11 15:39:59","2026-06-11 23:39:59","0.893749999999998",""
"2026-06-11 15:40:14","2026-06-11 23:40:14","0.77510334711295",""
"2026-06-11 15:40:29","2026-06-11 23:40:29","0.641623891740552",""
"2026-06-11 15:40:44","2026-06-11 23:40:44","0.606330844112548",""
"2026-06-11 15:40:59","2026-06-11 23:40:59","0.708333333333334",""
"2026-06-11 15:41:14","2026-06-11 23:41:14","0.879283904520602",""
"2026-06-11 15:41:29","2026-06-11 23:41:29","0.935354309712682",""
"2026-06-11 15:41:44","2026-06-11 23:41:44","0.829277236964929",""
"2026-06-11 15:41:59","2026-06-11 23:41:59","0.622875141657229",""
"2026-06-11 15:42:14","2026-06-11 23:42:14","0.577160288038401",""
"2026-06-11 15:42:29","2026-06-11 23:42:29","0.604166666666669",""
"2026-06-11 15:42:44","2026-06-11 23:42:44","0.577160288038403",""
"2026-06-11 15:42:59","2026-06-11 23:42:59","1.31449570028665",""
"2026-06-11 15:43:14","2026-06-11 23:43:14","3.61530639461226",""
"2026-06-11 15:43:29","2026-06-11 23:43:29","0.912439170721955",""
"2026-06-11 15:43:44","2026-06-11 23:43:44","0.593789585972394",""
"2026-06-11 15:43:59","2026-06-11 23:43:59","0.566666666666662",""
"2026-06-11 15:44:14","2026-06-11 23:44:14","0.612581677557013",""
"2026-06-11 15:44:29","2026-06-11 23:44:29","0.756249999999995",""
"2026-06-11 15:44:44","2026-06-11 23:44:44","0.710464030935401",""
"2026-06-11 15:44:59","2026-06-11 23:44:59","0.745833333333333",""
