time,value,saliency,score,is_anomaly,label
2026-06-11 23:56:27,0.0100914724380318,0.15440609707058475,0.3697614911896349,0,0
2026-06-11 23:56:42,0.0091960406750324,0.12333481714058955,-0.03335689224684432,0,0
2026-06-11 23:56:57,0.0093174807498771,0.12916299688400104,-0.063616437226397,0,0
2026-06-11 23:57:12,0.00914374451132,0.04128704338087747,-0.6609240497399452,0,0
2026-06-11 23:57:27,0.0099767161782417,0.020515620796672025,-0.7563434423257656,0,0
2026-06-11 23:57:42,0.0101428277752399,0.11475605483649029,0.11379327144080252,0,0
2026-06-11 23:57:57,0.0101964380705152,0.15341982302194512,0.5617492164262691,0,0
2026-06-11 23:58:12,0.0087531974283295,0.070286124547234,-0.21638791390395018,0,0
2026-06-11 23:58:27,0.0087420083350795,0.021599917542355834,-0.78849751921078,0,0
2026-06-11 23:58:42,0.0091586676681601,0.0049487156905005806,-0.9452823827462147,0,0
2026-06-11 23:58:57,0.0095439518462784,0.03041099878196573,-0.6055691194729498,0,0
2026-06-11 23:59:12,0.0086637862824303,0.05418589024235731,-0.4568461603758858,0,0
2026-06-11 23:59:27,0.0086072099945171,0.04019126802545209,-0.6184064213662481,0,0
2026-06-11 23:59:42,0.0096658740892631,0.010606165399188792,-0.8881236999000711,0,0
2026-06-11 23:59:57,0.0097826956890801,0.03178439801792069,-0.6128603654885493,0,0
2026-06-12 00:00:12,0.0095222556629177,0.1642714415182059,0.45586214002228637,0,0
2026-06-12 00:00:27,0.0081935770246576,0.03730746049064784,-0.6205974918523292,0,0
2026-06-12 00:00:42,0.0089253063042994,0.03557255788221923,-0.6501120597366276,0,0
2026-06-12 00:00:57,0.0096455099834798,0.06562616109287715,-0.33276364564004907,0,0
2026-06-12 00:01:12,0.0085788875041945,0.02666903332394693,-0.7272538981838721,0,0
2026-06-12 00:01:27,0.0104317811882338,0.08256192314978772,0.035047416351671856,0,0
2026-06-12 00:01:42,0.0099229477274489,0.10323478991689951,0.0010210242520822877,0,0
2026-06-12 00:01:57,0.0098658626858305,0.10770970168893891,0.13318664270221767,0,0
2026-06-12 00:02:12,0.0095673793812666,0.11133117927664835,0.0024603331460214197,0,0
2026-06-12 00:02:27,0.0092507912069112,0.01838726333608524,-0.8570300962538812,0,0
2026-06-12 00:02:42,0.0089108716516883,0.013587261584715182,-0.8888337154475,0,0
2026-06-12 00:02:57,0.0088748479935144,0.01723748494313781,-0.8501758141156499,0,0
2026-06-12 00:03:12,0.008645468315511,0.06873164245603826,-0.3440723324553964,0,0
2026-06-12 00:03:27,0.008982473115915,0.06908108506165145,-0.21319644379869193,0,0
2026-06-12 00:03:42,0.0092073985394468,0.05989628187187427,-0.3288194506816687,0,0
2026-06-12 00:03:57,0.0099398207715402,0.03552497362454823,-0.7078465452653753,0,0
2026-06-12 00:04:12,0.0098866950543567,0.21917886287832175,0.9871769697264011,0,0
2026-06-12 00:04:27,0.0097881237044327,0.12088997670125261,-0.08368961893663628,0,0
2026-06-12 00:04:42,0.0095490486780331,0.14495329717695435,0.08608968490021617,0,0
2026-06-12 00:04:57,0.0094565225507766,0.10106659425276598,-0.28734810486648377,0,0
2026-06-12 00:05:12,0.0076111930762631,0.0005049925404775796,-0.9963175798468699,0,0
2026-06-12 00:05:27,0.0094606277415782,0.06030513929093667,-0.4771277632738601,0,0
2026-06-12 00:05:42,0.0088577197693541,0.058842066274401424,-0.5691136799069326,0,0
2026-06-12 00:05:57,0.0056183340781963,0.03619622259384254,-0.651400187506028,0,0
2026-06-12 00:06:12,0.0090760426333699,0.09519623472315027,-0.1376756564989524,0,0
2026-06-12 00:06:27,0.0100769099517979,0.0849364614375858,-0.09512614915683651,0,0
2026-06-12 00:06:42,0.009903760290219,0.10138806139178266,-0.15525320377830557,0,0
2026-06-12 00:06:57,0.0101111802659696,0.2221335407422085,0.7924858677392826,0,0
2026-06-12 00:07:12,0.0100193911078192,0.14850348108350558,0.0805360664828259,0,0
2026-06-12 00:07:27,0.0097669834254144,0.2013666716703924,0.23804855359553495,0,0
2026-06-12 00:07:42,0.0096633807251677,0.21942700197206816,0.4351989986889179,0,0
2026-06-12 00:07:57,0.0091013623534519,0.08858445635543175,-0.3723824685714531,0,0
2026-06-12 00:08:12,0.0090231759656651,0.12178971990378233,-0.16416881550268772,0,0
2026-06-12 00:08:27,0.0083614942987002,0.05898913200714255,-0.5680155555059444,0,0
2026-06-12 00:08:42,0.0084646204020972,0.003313705581241081,-0.9778589702272324,0,0
2026-06-12 00:08:57,0.0084410617687759,0.08230131467482175,-0.4696960155422059,0,0
2026-06-12 00:09:12,0.0093100301109053,0.09082228076040005,-0.32751377878133375,0,0
2026-06-12 00:09:27,0.0088370819251835,0.06506000713199458,-0.5513987054608982,0,0
2026-06-12 00:09:42,0.0088148280100468,0.05070218650981811,-0.6472803164660906,0,0
2026-06-12 00:09:57,0.0086177628531727,0.014321566542230997,-0.898280849948175,0,0
2026-06-12 00:10:12,0.0087489977861543,0.022564056133191658,-0.8358281506795232,0,0
2026-06-12 00:10:27,0.0093696431773355,0.056175308005052556,-0.5562810617262988,0,0
2026-06-12 00:10:42,0.008996209546714,0.05059681142730759,-0.6003909080060357,0,0
2026-06-12 00:10:57,0.008989936751066,0.03599613890170657,-0.7128910286148243,0,0
2026-06-12 00:11:12,0.0077079488234487,0.016837726678086102,-0.8741961846591462,0,0
2026-06-12 00:11:27,0.0087257440576016,0.0012648899392501847,-0.9881927176299967,0,0
2026-06-12 00:11:42,0.0081987202759121,0.03691741673250342,-0.6230350995624073,0,0
2026-06-12 00:11:57,0.0093433800043228,0.016593841340984804,-0.8315845486706387,0,0
2026-06-12 00:12:12,0.0077224052325026,0.14556980729970528,0.638699644947524,0,0
2026-06-12 00:12:27,0.0081350799663299,0.060222939475791694,-0.3466606547121009,0,0
2026-06-12 00:12:42,0.0076504833257555,0.030934003259233664,-0.6355207599439467,0,0
2026-06-12 00:12:57,0.0077439490189772,0.10281969274363606,0.1695588711163773,0,0
2026-06-12 00:13:12,0.0077736502026065,0.004497233439174784,-0.9405692641199873,0,0
2026-06-12 00:13:27,0.0076079161998072,0.04046672343016771,-0.5317772569735305,0,0
2026-06-12 00:13:42,0.0082050390075456,0.020262324612279812,-0.7862542551001792,0,0
2026-06-12 00:13:57,0.0084566174733088,0.03133181092562104,-0.6876082922536028,0,0
2026-06-12 00:14:12,0.0089297086596881,0.05820166958121034,-0.3729570485857747,0,0
2026-06-12 00:14:27,0.0091901913565862,0.10467143511011319,0.028918583668335482,0,0
2026-06-12 00:14:42,0.0087331751843638,0.09713505986761992,-0.10705777960289961,0,0
2026-06-12 00:14:57,0.0081972491141923,0.04103464153545433,-0.5781597294416168,0,0
2026-06-12 00:15:12,0.0064295697248941,0.016615565645680477,-0.811937541631117,0,0
2026-06-12 00:15:27,0.0079144339722545,0.07299027606111272,-0.3487388537869695,0,0
2026-06-12 00:15:42,0.0081869819998599,0.012599840604792203,-0.8866222958112204,0,0
2026-06-12 00:15:57,0.0089300535016118,0.09713966405588699,-0.10666566242480502,0,0
2026-06-12 00:16:12,0.0081429044269919,0.13657534462955825,0.25438651119965383,0,0
2026-06-12 00:16:27,0.0098967904485201,0.03661080505451092,-0.6452714321455202,0,0
2026-06-12 00:16:42,0.0092951093341027,0.1050219658002281,0.012332999731097772,0,0
2026-06-12 00:16:57,0.0088044134853473,0.0016469062569505338,-0.9845106670228391,0,0
2026-06-12 00:17:12,0.0087885532925572,0.010308614433681322,-0.9159401159617835,0,0
2026-06-12 00:17:27,0.0094170078328005,0.006340625450734965,-0.9303547409234355,0,0
2026-06-12 00:17:42,0.0075835930302819,0.01652031969616813,-0.8003423625368135,0,0
2026-06-12 00:17:57,0.0095969833104444,0.02815512440315653,-0.6618663119383585,0,0
2026-06-12 00:18:12,0.0090876907426246,0.09381148587029106,-0.29310451170013924,0,0
2026-06-12 00:18:27,0.0071724150784788,0.004773271378130562,-0.9596216227549519,0,0
2026-06-12 00:18:42,0.0096235015199892,0.10125412309809383,-0.17345807148198697,0,0
2026-06-12 00:18:57,0.010103728638964,0.010206496391802553,-0.9052407328058953,0,0
2026-06-12 00:19:12,0.009743835765234,0.14509612157685794,0.10065554775757389,0,0
2026-06-12 00:19:27,0.0088349101511363,0.1286812884092948,-0.040795412249606894,0,0
2026-06-12 00:19:42,0.0087938281865102,0.007197996885478892,-0.9502587016217534,0,0
2026-06-12 00:19:57,0.0094432202144851,0.025274508945377208,-0.7839152860926115,0,0
2026-06-12 00:20:12,0.0046375,0.08508604972375902,-0.15557747667807276,0,0
2026-06-12 00:20:27,0.0093764621628074,0.01684752693143943,-0.8314515881510877,0,0
2026-06-12 00:20:42,0.0082338768076189,0.0333878118982828,-0.7552103487238473,0,0
2026-06-12 00:20:57,0.0063201476222563,0.00856380118216461,-0.94023596079782,0,0
2026-06-12 00:21:12,0.0085613281076026,0.06304799282459192,-0.5723585524703615,0,0
2026-06-12 00:21:27,0.0088259028241306,0.03969381247204617,-0.6519833626634556,0,0
2026-06-12 00:21:42,0.0087207361523291,0.052117161063324834,-0.6197222379768561,0,0
2026-06-12 00:21:57,0.0084615414081054,0.12192710295520391,-0.21224702240763693,0,0
2026-06-12 00:22:12,0.0087185921493052,0.05936139188019051,-0.5671542199465661,0,0
2026-06-12 00:22:27,0.0064218480793858,0.050248521805597274,-0.5963915095713767,0,0
2026-06-12 00:22:42,0.0095764565769265,0.019414408774844842,-0.8754977848968817,0,0
2026-06-12 00:22:57,0.0093475454311573,0.15280410286507537,-0.1664969468475827,0,0
2026-06-12 00:23:12,0.0090907873337798,0.17459434552463485,-0.10248445796460898,0,0
2026-06-12 00:23:27,0.0090907873337798,0.11025004343688528,-0.35773204066541914,0,0
2026-06-12 00:23:42,0.0087474163868662,0.03841242488265017,-0.800540111765002,0,0
2026-06-12 00:23:57,0.0084064563106795,0.0037650241399979785,-0.9802241018484359,0,0
2026-06-12 00:24:12,0.0051977034356055,0.05595953467695101,-0.5757219711582816,0,0
2026-06-12 00:24:27,0.0083359525293304,0.08221929375028922,-0.39619351250213414,0,0
2026-06-12 00:24:42,0.0074674179210997,0.0005343158526617526,-0.9966416288984263,0,0
2026-06-12 00:24:57,0.0094685178031767,0.11246112498528985,-0.19871245220881,0,0
2026-06-12 00:25:12,0.0096447915833267,0.18903240285842252,0.2096701369500166,0,0
2026-06-12 00:25:27,0.0104683130522811,0.0772328733386705,-0.42109859829700125,0,0
2026-06-12 00:25:42,0.0106470979277461,0.24276756295337967,0.7317573761783958,0,0
2026-06-12 00:25:57,0.0115180725329879,0.08325022565135537,-0.19525220008121108,0,0
2026-06-12 00:26:12,0.0089725945966279,0.13723733785498166,0.06609203210304304,0,0
2026-06-12 00:26:27,0.0101861406454021,0.10292023906120062,-0.14116928651595242,0,0
2026-06-12 00:26:42,0.0095592653488286,0.16606183706191394,0.2551391631329784,0,0
2026-06-12 00:26:57,0.0060313809095224,0.058358905847674135,-0.5524823747746334,0,0
2026-06-12 00:27:12,0.0087383197542405,0.05355223851382068,-0.5964144905263238,0,0
2026-06-12 00:27:27,0.0079159503342883,0.03990642114731761,-0.7633785977554421,0,0
2026-06-12 00:27:42,0.0078127923627687,0.029427680113254112,-0.8211160035421204,0,0
2026-06-12 00:27:57,0.0075933410909782,0.0712232239809716,-0.49054590483715854,0,0
2026-06-12 00:28:12,0.0089501757635716,0.0661419634499218,-0.4166692058900883,0,0
2026-06-12 00:28:27,0.0091552566708472,0.10011056246830015,-0.22864360228589306,0,0
2026-06-12 00:28:42,0.0108754124534326,0.15984887007823267,0.7141552486363548,0,0
2026-06-12 00:28:57,0.0107809959862037,0.15204146859455925,0.34371397404306575,0,0
2026-06-12 00:29:12,0.0092150314141737,0.05457232133916847,-0.6778278899009508,0,0
2026-06-12 00:29:27,0.0096623046034704,0.08526451222229829,-0.3251072701059814,0,0
2026-06-12 00:29:42,0.0090219980684624,0.03902193308785861,-0.6486704934846953,0,0
2026-06-12 00:29:57,0.0065220500000002,0.013289138213757252,-0.8702348045866024,0,0
2026-06-12 00:30:12,0.0095171790994623,0.06208483473745149,-0.5623736258859011,0,0
2026-06-12 00:30:27,0.009198332168422,0.14013324304072755,0.08605571821680197,0,0
2026-06-12 00:30:42,0.0084121577574967,0.06653671540389444,-0.5311079697225443,0,0
2026-06-12 00:30:57,0.0083235634246521,0.06487946522928129,-0.5253799891109127,0,0
2026-06-12 00:31:12,0.0087975891076227,0.018591287904634938,-0.8409692023043625,0,0
2026-06-12 00:31:27,0.0086929238985314,0.028662066497469878,-0.7714205897913549,0,0
2026-06-12 00:31:42,0.0090468633463163,0.0642125999460223,-0.43340222161245795,0,0
2026-06-12 00:31:57,0.0070672649419899,0.0019555767157810842,-0.9814535632576816,0,0
2026-06-12 00:32:12,0.0090002267206479,0.07809546819757726,-0.41337179098073906,0,0
2026-06-12 00:32:27,0.0087785781229081,0.04387193692504175,-0.682181918841674,0,0
2026-06-12 00:32:42,0.0089225315968433,0.0395820134522686,-0.6422741877008025,0,0
2026-06-12 00:32:57,0.0092878215154672,0.06683139380755009,-0.44655426171299134,0,0
2026-06-12 00:33:12,0.0104083819008279,0.05540578573841613,-0.34909099031503593,0,0
2026-06-12 00:33:27,0.0103185307115635,0.20843780308422902,0.943018792500973,0,0
2026-06-12 00:33:42,0.0086394406956326,0.031112068961282446,-0.7588454000031959,0,0
2026-06-12 00:33:57,0.0085635488603427,0.05138610059615657,-0.6143337399562846,0,0
2026-06-12 00:34:12,0.0083022233166821,0.016838157091378477,-0.8595783652026151,0,0
2026-06-12 00:34:27,0.005659916736782,0.0633893696398006,-0.30523125462769696,0,0
2026-06-12 00:34:42,0.0096880950421157,0.03963123971849451,-0.5909493606229014,0,0
2026-06-12 00:34:57,0.0099056223791658,0.1943267669631514,0.2583904902465595,0,0
2026-06-12 00:35:12,0.009343015618158,0.138736534890072,0.04437180322353515,0,0
2026-06-12 00:35:27,0.0081641861649868,0.03358149692367839,-0.7126589634488292,0,0
2026-06-12 00:35:42,0.0065971122726181,0.03857757492775595,-0.678677184678501,0,0
2026-06-12 00:35:57,0.0093716045875795,0.01618346588719229,-0.8251424860459852,0,0
2026-06-12 00:36:12,0.0095958585667964,0.0874275393918391,-0.2904434107509917,0,0
2026-06-12 00:36:27,0.0080897208931966,0.07667257909568911,-0.48301191373544133,0,0
2026-06-12 00:36:42,0.0098823120070855,0.1847044395545695,0.3451593465210121,0,0
2026-06-12 00:36:57,0.0107133321674245,0.033939415909055366,-0.7134402175844724,0,0
2026-06-12 00:37:12,0.0104470441251633,0.1159035103265408,-0.185324920891915,0,0
2026-06-12 00:37:27,0.0099907757805107,0.26070700234160155,0.7121041645774262,0,0
2026-06-12 00:37:42,0.0097209436749374,0.19321481390457787,0.2696183055491115,0,0
2026-06-12 00:37:57,0.0089909418072316,0.09295638550001824,-0.48691923349783445,0,0
2026-06-12 00:38:12,0.0094891494691108,0.06611630730358413,-0.5264353425138236,0,0
2026-06-12 00:38:27,0.0088128522639178,0.1585909031983024,-0.1411331299270444,0,0
2026-06-12 00:38:42,0.0092689679418163,0.08080461469015732,-0.443567562585933,0,0
2026-06-12 00:38:57,0.009211971350614,0.0945259953201527,-0.3640556961817725,0,0
2026-06-12 00:39:12,0.0095474837220443,0.11002315711754918,-0.20803030583771492,0,0
2026-06-12 00:39:27,0.0703675293068534,0.03563825836526623,0.15431580363223305,0,0
2026-06-12 00:39:42,0.0943120812340933,0.058610059670528875,0.905296214024334,0,0
2026-06-12 00:39:57,0.189847092441181,0.08232983075432561,3.7489421630452116,1,0
2026-06-12 00:40:12,0.164065275971,0.27062692013622397,1.973579622628714,0,0
2026-06-12 00:40:27,0.125114270927675,0.17153603661952027,0.49842980811498655,0,0
2026-06-12 00:40:42,0.125114270927675,0.28129535233536695,1.695973902066257,0,0
2026-06-12 00:40:57,0.0071580123971141,0.07703774347764489,-0.3228083425618783,0,0
2026-06-12 00:41:12,0.0068167523293203,0.09000405392392465,-0.22524283382703117,0,0
2026-06-12 00:41:27,0.0042465067560059,0.01102749981381251,-0.9120116780311015,0,0
2026-06-12 00:41:42,0.0056956455007892,0.09315399566368585,-0.2077722809810916,0,0
2026-06-12 00:41:57,0.005990925201067,0.028535711286109974,-0.7964591334735217,0,0
2026-06-12 00:42:12,0.0060204775131492,0.03390290633561044,-0.7647083641973996,0,0
2026-06-12 00:42:27,0.0065106958968099,0.06481622418675213,-0.5610925907507721,0,0
2026-06-12 00:42:42,0.0059306033438331,0.09904333434446781,-0.3218561383493717,0,0
2026-06-12 00:42:57,0.0055619465579475,0.009389686441585858,-0.9359187810972331,0,0
2026-06-12 00:43:12,0.0055619465579475,0.00621655835007424,-0.9573705985833216,0,0
2026-06-12 00:43:27,0.0058478417266188,0.08724727048973469,-0.402952674231994,0,0
2026-06-12 00:43:42,0.0060161873211866,0.03911458563748355,-0.7285018352841838,0,0
2026-06-12 00:43:57,0.0040063698182733,0.00101498379977246,-0.9929611199151964,0,0
2026-06-12 00:44:12,0.0059570502865098,0.029189909035868284,-0.7896707022076445,0,0
2026-06-12 00:44:27,0.0060957957244654,0.06065323186826256,-0.5570113036636231,0,0
2026-06-12 00:44:42,0.0058187464709201,0.002427074093317832,-0.9808080254551129,0,0
2026-06-12 00:44:57,0.005976867589752,0.014382155973091981,-0.8870557055206456,0,0
2026-06-12 00:45:12,0.0060217735550278,0.02969743894219576,-0.762077587457216,0,0
2026-06-12 00:45:27,0.0061081788215905,0.01663108176382306,-0.8312159436566403,0,0
2026-06-12 00:45:42,0.006832131320724,0.0026035959695386323,-0.9705591934402954,0,0
2026-06-12 00:45:57,0.0077953955842599,0.00806215776780352,-0.9057563681139407,0,0
2026-06-12 00:46:12,0.0094349363507778,0.03168107918276466,-0.48781827564217645,0,0
2026-06-12 00:46:27,0.0097629836325018,0.01324364405936579,-0.7113539856377081,0,0
2026-06-12 00:46:42,0.0097283618425269,0.010651341964914579,-0.7426062449425368,0,0
2026-06-12 00:46:57,0.0087123663284891,0.002708316154400349,-0.9333249571764622,0,0
2026-06-12 00:47:12,0.0089906378408666,0.014640288906773795,-0.5362001498203902,0,0
2026-06-12 00:47:27,0.0076593123726361,0.01828331586722534,-0.35675365020126554,0,0
2026-06-12 00:47:42,0.0106573648288882,0.014623507747238472,-0.45736124071646067,0,0
2026-06-12 00:47:57,0.0105159663065723,0.013564689610471548,-0.40059902131341,0,0
2026-06-12 00:48:12,0.0092645996174461,0.010747604886020438,-0.4591987561955539,0,0
2026-06-12 00:48:27,0.0089256465768094,0.004606265854735301,-0.7746559829230595,0,0
2026-06-12 00:48:42,0.0095965047365719,0.014139897632099,-0.3345582297178754,0,0
2026-06-12 00:48:57,0.0098238228619331,0.017715953400751078,-0.018229622668691426,0,0
2026-06-12 00:49:12,0.0091646572298574,0.009715976304930216,-0.4715552564896578,0,0
2026-06-12 00:49:27,0.0061323051313375,0.00675986382579714,-0.6787329788339003,0,0
2026-06-12 00:49:42,0.0087329361254708,0.004923251450625195,-0.7867316136908243,0,0
2026-06-12 00:49:57,0.0089253346963652,0.028580445250862004,0.41613112891012716,0,0
2026-06-12 00:50:12,0.0059758709428982,0.012245043972861233,-0.5285109202918223,0,0
2026-06-12 00:50:27,0.0083114224713104,0.01607057971315548,-0.29593824668176855,0,0
2026-06-12 00:50:42,0.0088565842374841,0.0010206278244951456,-0.9559740870904916,0,0
2026-06-12 00:50:57,0.0087572060345639,0.010786069184165872,-0.4952457534550508,0,0
2026-06-12 00:51:12,0.0093832469695568,0.033454166796633704,0.49896781723266603,0,0
2026-06-12 00:51:27,0.0086671351226815,0.0030967164393836777,-0.8635837499238604,0,0
2026-06-12 00:51:42,0.0085806742202824,0.00342168465498729,-0.843396986460024,0,0
2026-06-12 00:51:57,0.0084435718591233,0.00944786676733608,-0.5485424106974149,0,0
2026-06-12 00:52:12,0.0088838888073215,0.018541014689379447,-0.08784758929166439,0,0
2026-06-12 00:52:27,0.0095681253541384,0.0204819801416887,0.017323700284059513,0,0
2026-06-12 00:52:42,0.0092134005950071,0.02075720611723926,-0.05107166455942336,0,0
2026-06-12 00:52:57,0.0064079765341529,0.030268061925881537,0.43226862967829544,0,0
2026-06-12 00:53:12,0.0088544326352642,0.0053347255033553975,-0.7725812100808568,0,0
2026-06-12 00:53:27,0.0089416539827499,0.012515655680599298,-0.43395234660473453,0,0
2026-06-12 00:53:42,0.0096495876183688,0.06029143468588143,1.713483494496465,0,0
2026-06-12 00:53:57,0.0101521893637404,0.015285742438970752,-0.3785934292119668,0,0
2026-06-12 00:54:12,0.008865832973027,0.027132852656583016,0.1550111722279739,0,0
2026-06-12 00:54:27,0.0091088228787482,0.04028939895144483,0.7348106121898741,0,0
2026-06-12 00:54:42,0.0101304064131245,0.09005410771975128,2.6494132842220477,0,0
2026-06-12 00:54:57,0.0100562035240089,0.023594010884873135,-0.13946373211479457,0,0
2026-06-12 00:55:12,0.0103474106750853,0.003654734403310708,-0.8678649565727258,0,0
2026-06-12 00:55:27,0.0100100528230154,0.0623169791159449,3.4715794490607856,1,0
2026-06-12 00:55:42,0.010052278204981,0.0055142289898759324,-0.6770638820166504,0,0
2026-06-12 00:55:57,0.0096499628329019,0.09017685719102778,6.167122912191953,1,0
2026-06-12 00:56:12,0.008386638877936,0.04822994477008512,1.4348889423804074,0,0
2026-06-12 00:56:27,0.0069968683044786,0.001396018258013171,-0.9187590637305725,0,0
2026-06-12 00:56:42,0.0084050508216538,0.039012527978594856,-0.640897043774711,0,0
2026-06-12 00:56:57,0.0089484898537046,0.020771729686970643,-0.7685798113952863,0,0
2026-06-12 00:57:12,0.0087443919055193,0.042618652974702034,-0.5548597385580732,0,0
2026-06-12 00:57:27,0.009091655045575,0.1180934664003075,0.13719932590906636,0,0
2026-06-12 00:57:42,0.0092815168707076,0.05080479109158337,-0.4804108567118055,0,0
2026-06-12 00:57:57,0.0090813463981128,0.07014908543572863,-0.3212486594569104,0,0
2026-06-12 00:58:12,0.0089109682254788,0.06710395588800581,-0.39108473272207367,0,0
2026-06-12 00:58:27,0.0087488026424444,0.10213726829217037,0.1495329947517085,0,0
2026-06-12 00:58:42,0.0086875448747729,0.008016341289047116,-0.917750574741492,0,0
2026-06-12 00:58:57,0.0086805932531985,0.031770522790714684,-0.6768472190021164,0,0
2026-06-12 00:59:12,0.0089813015406249,0.09656457314301331,0.08915530392285406,0,0
2026-06-12 00:59:27,0.0092169913530529,0.04203385169991199,-0.4753486523324892,0,0
2026-06-12 00:59:42,0.0096621715171824,0.052237005235742956,-0.28574509370522955,0,0
2026-06-12 00:59:57,0.0092509682416731,0.12337661766165035,0.4446264302164928,0,0
2026-06-12 01:00:12,0.009154696890067,0.08069534475584089,-0.06169571158508395,0,0
2026-06-12 01:00:27,0.0096118597712577,0.09660557303639448,0.11196625961484856,0,0
2026-06-12 01:00:42,0.0097148855571528,0.0896409624640793,0.31975116964497236,0,0
2026-06-12 01:00:57,0.0073599213337297,0.08149224172212563,-0.13836456123127797,0,0
2026-06-12 01:01:12,0.0089435208337311,0.11669095653778422,0.2797795935877753,0,0
2026-06-12 01:01:27,0.0088406277436349,0.027032233177921604,-0.6260676517554302,0,0
2026-06-12 01:01:42,0.0059388681918397,0.04998001436435269,-0.421096301253594,0,0
2026-06-12 01:01:57,0.0089432528088553,0.06425618357600665,-0.15116946662751674,0,0
2026-06-12 01:02:12,0.0098488236476973,0.05776341718827558,-0.513432134687469,0,0
2026-06-12 01:02:27,0.0101806099226215,0.08607264171450636,-0.03722353258976603,0,0
2026-06-12 01:02:42,0.0106825475127217,0.2837118335460709,1.6407118589158343,0,0
2026-06-12 01:02:57,0.0099622760534949,0.16030206542727696,0.3417155024005957,0,0
2026-06-12 01:03:12,0.0099894897704593,0.05884483716695547,-0.4701086129463602,0,0
2026-06-12 01:03:27,0.00983870894523,0.08745772094362464,-0.2830868689046484,0,0
2026-06-12 01:03:42,0.0103205638025441,0.1086611665710878,0.028500820868825827,0,0
2026-06-12 01:03:57,0.0095259571328725,0.24349796387736514,0.5094050303346918,0,0
2026-06-12 01:04:12,0.0093724193580131,0.21424208564429686,0.5502606094477611,0,0
2026-06-12 01:04:27,0.0084833472633794,0.045477498064517334,-0.6887002227210388,0,0
2026-06-12 01:04:42,0.0087253292147618,0.030326685858410106,-0.8133229676439222,0,0
2026-06-12 01:04:57,0.009643938502107,0.02839314511456849,-0.8123263457605703,0,0
2026-06-12 01:05:12,0.0095416409369723,0.00799112967962723,-0.9411857266592366,0,0
