"time_utc","time_local","value","metric"
"2026-06-11 17:26:57","2026-06-12 01:26:57","0.45833333333333",""
"2026-06-11 17:27:12","2026-06-12 01:27:12","0.468781252083477",""
"2026-06-11 17:27:27","2026-06-12 01:27:27","0.506216252249857",""
"2026-06-11 17:27:42","2026-06-12 01:27:42","0.45631084144552",""
"2026-06-11 17:27:57","2026-06-12 01:27:57","0.606250000000002",""
"2026-06-11 17:28:12","2026-06-12 01:28:12","0.616748899853314",""
"2026-06-11 17:28:27","2026-06-12 01:28:27","0.464583333333337",""
"2026-06-11 17:28:42","2026-06-12 01:28:42","0.4416961130742",""
"2026-06-11 17:28:57","2026-06-12 01:28:57","0.497916666666667",""
"2026-06-11 17:29:12","2026-06-12 01:29:12","0.558370558037196",""
"2026-06-11 17:29:27","2026-06-12 01:29:27","0.581250000000003",""
"2026-06-11 17:29:42","2026-06-12 01:29:42","0.587578343779177",""
"2026-06-11 17:29:57","2026-06-12 01:29:57","0.524999999999987",""
"2026-06-11 17:30:12","2026-06-12 01:30:12","0.54173889851981",""
"2026-06-11 17:30:27","2026-06-12 01:30:27","0.485384307712826",""
"2026-06-11 17:30:42","2026-06-12 01:30:42","0.460447363157538",""
"2026-06-11 17:30:57","2026-06-12 01:30:57","0.708333333333342",""
"2026-06-11 17:31:12","2026-06-12 01:31:12","0.914644309620634",""
"2026-06-11 17:31:27","2026-06-12 01:31:27","0.512534168944599",""
"2026-06-11 17:31:42","2026-06-12 01:31:42","0.516701113407551",""
"2026-06-11 17:31:57","2026-06-12 01:31:57","0.50208333333334",""
"2026-06-11 17:32:12","2026-06-12 01:32:12","0.472948196546431",""
"2026-06-11 17:32:27","2026-06-12 01:32:27","0.550036669111277",""
"2026-06-11 17:32:42","2026-06-12 01:32:42","0.629250566742233",""
"2026-06-11 17:32:57","2026-06-12 01:32:57","0.52704819678688",""
"2026-06-11 17:33:12","2026-06-12 01:33:12","0.508333333333331",""
"2026-06-11 17:33:27","2026-06-12 01:33:27","0.470864724314957",""
"2026-06-11 17:33:42","2026-06-12 01:33:42","0.43336222414827",""
"2026-06-11 17:33:57","2026-06-12 01:33:57","0.718797919861333",""
"2026-06-11 17:34:12","2026-06-12 01:34:12","0.62504166944463",""
"2026-06-11 17:34:27","2026-06-12 01:34:27","0.431221251916533",""
"2026-06-11 17:34:42","2026-06-12 01:34:42","0.414638618482471",""
"2026-06-11 17:34:57","2026-06-12 01:34:57","0.50833333333333",""
"2026-06-11 17:35:12","2026-06-12 01:35:12","0.450060008001065",""
"2026-06-11 17:35:27","2026-06-12 01:35:27","0.677038197453506",""
"2026-06-11 17:35:42","2026-06-12 01:35:42","0.585455697046469",""
"2026-06-11 17:35:57","2026-06-12 01:35:57","0.508333333333339",""
"2026-06-11 17:36:12","2026-06-12 01:36:12","0.750100013335107",""
"2026-06-11 17:36:27","2026-06-12 01:36:27","0.477083333333337",""
"2026-06-11 17:36:42","2026-06-12 01:36:42","0.404220562741697",""
"2026-06-11 17:36:57","2026-06-12 01:36:57","0.629124725018333",""
"2026-06-11 17:37:12","2026-06-12 01:37:12","0.629208613907591",""
"2026-06-11 17:37:27","2026-06-12 01:37:27","0.485449029935323",""
"2026-06-11 17:37:42","2026-06-12 01:37:42","0.445863057537174",""
"2026-06-11 17:37:57","2026-06-12 01:37:57","0.458363890926062",""
"2026-06-11 17:38:12","2026-06-12 01:38:12","0.414610974064938",""
"2026-06-11 17:38:27","2026-06-12 01:38:27","0.595833333333341",""
"2026-06-11 17:38:42","2026-06-12 01:38:42","0.602123474898327",""
"2026-06-11 17:38:57","2026-06-12 01:38:57","0.414583333333319",""
"2026-06-11 17:39:12","2026-06-12 01:39:12","0.443779585305701",""
"2026-06-11 17:39:27","2026-06-12 01:39:27","0.42708333333333",""
"2026-06-11 17:39:42","2026-06-12 01:39:42","0.418777918527903",""
"2026-06-11 17:39:57","2026-06-12 01:39:57","0.647959863990933",""
"2026-06-11 17:40:12","2026-06-12 01:40:12","0.606290419361278",""
"2026-06-11 17:40:27","2026-06-12 01:40:27","0.475031668777928",""
"2026-06-11 17:40:42","2026-06-12 01:40:42","0.406249999999999",""
"2026-06-11 17:40:57","2026-06-12 01:40:57","0.470833333333329",""
"2026-06-11 17:41:12","2026-06-12 01:41:12","0.70426056807575",""
"2026-06-11 17:41:27","2026-06-12 01:41:27","0.581249999999997",""
"2026-06-11 17:41:42","2026-06-12 01:41:42","0.595873058203878",""
"2026-06-11 17:41:57","2026-06-12 01:41:57","0.472916666666664",""
"2026-06-11 17:42:12","2026-06-12 01:42:12","0.422944862990871",""
"2026-06-11 17:42:27","2026-06-12 01:42:27","0.458333333333337",""
"2026-06-11 17:42:42","2026-06-12 01:42:42","0.418805840778767",""
"2026-06-11 17:42:57","2026-06-12 01:42:57","0.645833333333341",""
"2026-06-11 17:43:12","2026-06-12 01:43:12","0.587539169277934",""
"2026-06-11 17:43:27","2026-06-12 01:43:27","0.45000000000001",""
"2026-06-11 17:43:42","2026-06-12 01:43:42","0.427111807453827",""
"2026-06-11 17:43:57","2026-06-12 01:43:57","0.477115141009403",""
"2026-06-11 17:44:12","2026-06-12 01:44:12","0.44794652976865",""
"2026-06-11 17:44:27","2026-06-12 01:44:27","0.560416666666666",""
"2026-06-11 17:44:42","2026-06-12 01:44:42","0.654210280685382",""
"2026-06-11 17:44:57","2026-06-12 01:44:57","0.479166666666672",""
"2026-06-11 17:45:12","2026-06-12 01:45:12","0.447976396852909",""
"2026-06-11 17:45:27","2026-06-12 01:45:27","0.418722085194318",""
"2026-06-11 17:45:42","2026-06-12 01:45:42","0.391692779518647",""
"2026-06-11 17:45:57","2026-06-12 01:45:57","0.616707780518694",""
"2026-06-11 17:46:12","2026-06-12 01:46:12","0.856307087139138",""
"2026-06-11 17:46:27","2026-06-12 01:46:27","0.500000000000007",""
"2026-06-11 17:46:42","2026-06-12 01:46:42","0.393776251750106",""
"2026-06-11 17:46:57","2026-06-12 01:46:57","0.441666666666669",""
"2026-06-11 17:47:12","2026-06-12 01:47:12","0.397969729297242",""
"2026-06-11 17:47:27","2026-06-12 01:47:27","0.604166666666665",""
"2026-06-11 17:47:42","2026-06-12 01:47:42","0.556287085805718",""
"2026-06-11 17:47:57","2026-06-12 01:47:57","0.477083333333341",""
"2026-06-11 17:48:12","2026-06-12 01:48:12","0.43127875191679",""
"2026-06-11 17:48:27","2026-06-12 01:48:27","0.445833333333333",""
"2026-06-11 17:48:42","2026-06-12 01:48:42","0.485481397519673",""
"2026-06-11 17:48:57","2026-06-12 01:48:57","0.54375",""
"2026-06-11 17:49:12","2026-06-12 01:49:12","0.562537502500172",""
"2026-06-11 17:49:27","2026-06-12 01:49:27","0.449999999999995",""
"2026-06-11 17:49:42","2026-06-12 01:49:42","0.387551673556468",""
"2026-06-11 17:49:57","2026-06-12 01:49:57","0.454166666666676",""
"2026-06-11 17:50:12","2026-06-12 01:50:12","0.420861390759386",""
"2026-06-11 17:50:27","2026-06-12 01:50:27","0.516666666666659",""
"2026-06-11 17:50:42","2026-06-12 01:50:42","0.570871391426095",""
"2026-06-11 17:50:57","2026-06-12 01:50:57","0.474999999999999",""
"2026-06-11 17:51:12","2026-06-12 01:51:12","0.812554170278026",""
"2026-06-11 17:51:27","2026-06-12 01:51:27","0.420833333333331",""
"2026-06-11 17:51:42","2026-06-12 01:51:42","0.585494732631012",""
"2026-06-11 17:51:57","2026-06-12 01:51:57","0.65208333333333",""
"2026-06-11 17:52:12","2026-06-12 01:52:12","0.564620974731655",""
"2026-06-11 17:52:27","2026-06-12 01:52:27","0.460416666666665",""
"2026-06-11 17:52:42","2026-06-12 01:52:42","0.527153620482736",""
"2026-06-11 17:52:57","2026-06-12 01:52:57","0.512465835610956",""
"2026-06-11 17:53:12","2026-06-12 01:53:12","0.585494732631012",""
"2026-06-11 17:53:27","2026-06-12 01:53:27","0.633333333333342",""
"2026-06-11 17:53:42","2026-06-12 01:53:42","0.493815842112281",""
"2026-06-11 17:53:57","2026-06-12 01:53:57","0.447916666666659",""
"2026-06-11 17:54:12","2026-06-12 01:54:12","0.472916666666679",""
"2026-06-11 17:54:27","2026-06-12 01:54:27","0.439612640842709",""
"2026-06-11 17:54:42","2026-06-12 01:54:42","0.602123474898333",""
"2026-06-11 17:54:57","2026-06-12 01:54:57","0.602083333333332",""
"2026-06-11 17:55:12","2026-06-12 01:55:12","0.506283752250148",""
"2026-06-11 17:55:27","2026-06-12 01:55:27","0.502083333333342",""
"2026-06-11 17:55:42","2026-06-12 01:55:42","0.479198613240878",""
"2026-06-11 17:55:57","2026-06-12 01:55:57","0.456280418694581",""
"2026-06-11 17:56:12","2026-06-12 01:56:12","0.814637642509494",""
"2026-06-11 17:56:27","2026-06-12 01:56:27","0.600000000000004",""
"2026-06-11 17:56:42","2026-06-12 01:56:42","0.600040002666851",""
"2026-06-11 17:56:57","2026-06-12 01:56:57","0.47503166877792",""
"2026-06-11 17:57:12","2026-06-12 01:57:12","0.450030002000127",""
"2026-06-11 17:57:27","2026-06-12 01:57:27","0.445833333333339",""
"2026-06-11 17:57:42","2026-06-12 01:57:42","0.541702780185337",""
"2026-06-11 17:57:57","2026-06-12 01:57:57","0.581250000000003",""
"2026-06-11 17:58:12","2026-06-12 01:58:12","0.547953196879794",""
"2026-06-11 17:58:27","2026-06-12 01:58:27","0.466697779851988",""
"2026-06-11 17:58:42","2026-06-12 01:58:42","0.531285419027934",""
"2026-06-11 17:58:57","2026-06-12 01:58:57","0.63125",""
"2026-06-11 17:59:12","2026-06-12 01:59:12","0.600040002666842",""
"2026-06-11 17:59:27","2026-06-12 01:59:27","0.547916666666672",""
"2026-06-11 17:59:42","2026-06-12 01:59:42","0.408387785037996",""
"2026-06-11 17:59:57","2026-06-12 01:59:57","0.554166666666676",""
"2026-06-11 18:00:12","2026-06-12 02:00:12","0.543749999999999",""
"2026-06-11 18:00:27","2026-06-12 02:00:27","0.481282085472358",""
"2026-06-11 18:00:42","2026-06-12 02:00:42","0.504233897853052",""
