"time_utc","time_local","value","metric"
"2026-06-11 17:42:12","2026-06-12 01:42:12","94736384","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:42:27","2026-06-12 01:42:27","95006720","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:42:42","2026-06-12 01:42:42","94740480","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:42:57","2026-06-12 01:42:57","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:43:12","2026-06-12 01:43:12","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:43:27","2026-06-12 01:43:27","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:43:42","2026-06-12 01:43:42","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:43:57","2026-06-12 01:43:57","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:44:12","2026-06-12 01:44:12","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:44:27","2026-06-12 01:44:27","94867456","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:44:42","2026-06-12 01:44:42","94863360","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:44:57","2026-06-12 01:44:57","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:45:12","2026-06-12 01:45:12","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:45:27","2026-06-12 01:45:27","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:45:42","2026-06-12 01:45:42","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:45:57","2026-06-12 01:45:57","94859264","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:46:12","2026-06-12 01:46:12","94744576","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:46:27","2026-06-12 01:46:27","94744576","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:46:42","2026-06-12 01:46:42","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:46:57","2026-06-12 01:46:57","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:47:12","2026-06-12 01:47:12","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:47:27","2026-06-12 01:47:27","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:47:42","2026-06-12 01:47:42","95027200","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:47:57","2026-06-12 01:47:57","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:48:12","2026-06-12 01:48:12","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:48:27","2026-06-12 01:48:27","95010816","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:48:42","2026-06-12 01:48:42","94744576","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:48:57","2026-06-12 01:48:57","94744576","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:49:12","2026-06-12 01:49:12","94744576","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:49:27","2026-06-12 01:49:27","94867456","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:49:42","2026-06-12 01:49:42","94867456","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:49:57","2026-06-12 01:49:57","94871552","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:50:12","2026-06-12 01:50:12","95121408","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:50:27","2026-06-12 01:50:27","95121408","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:50:42","2026-06-12 01:50:42","94752768","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:50:57","2026-06-12 01:50:57","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:51:12","2026-06-12 01:51:12","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:51:27","2026-06-12 01:51:27","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:51:42","2026-06-12 01:51:42","94748672","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:51:57","2026-06-12 01:51:57","94760960","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:52:12","2026-06-12 01:52:12","94752768","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:52:27","2026-06-12 01:52:27","94752768","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:52:42","2026-06-12 01:52:42","95162368","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:52:57","2026-06-12 01:52:57","94896128","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:53:12","2026-06-12 01:53:12","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:53:27","2026-06-12 01:53:27","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:53:42","2026-06-12 01:53:42","95150080","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:53:57","2026-06-12 01:53:57","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:54:12","2026-06-12 01:54:12","94773248","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:54:27","2026-06-12 01:54:27","94773248","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:54:42","2026-06-12 01:54:42","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:54:57","2026-06-12 01:54:57","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:55:12","2026-06-12 01:55:12","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:55:27","2026-06-12 01:55:27","94892032","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:55:42","2026-06-12 01:55:42","94773248","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:55:57","2026-06-12 01:55:57","94900224","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:56:12","2026-06-12 01:56:12","94904320","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:56:27","2026-06-12 01:56:27","94900224","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:56:42","2026-06-12 01:56:42","94900224","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:56:57","2026-06-12 01:56:57","95043584","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:57:12","2026-06-12 01:57:12","95166464","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:57:27","2026-06-12 01:57:27","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:57:42","2026-06-12 01:57:42","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:57:57","2026-06-12 01:57:57","94916608","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:58:12","2026-06-12 01:58:12","94797824","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:58:27","2026-06-12 01:58:27","94801920","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:58:42","2026-06-12 01:58:42","95072256","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:58:57","2026-06-12 01:58:57","94801920","pod=adservice-7bb8787db5-x75h9"
