"time_utc","time_local","value","metric"
"2026-06-11 17:26:57","2026-06-12 01:26:57","0.00172721525885562","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:27:12","2026-06-12 01:27:12","0.00131428331813269","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:27:27","2026-06-12 01:27:27","0.00176810139837247","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:27:42","2026-06-12 01:27:42","0.00177005106638626","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:27:57","2026-06-12 01:27:57","0.00114658331648663","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:28:12","2026-06-12 01:28:12","0.00155993109137682","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:28:27","2026-06-12 01:28:27","0.00164352724251823","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:28:42","2026-06-12 01:28:42","0.00172214093184438","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:28:57","2026-06-12 01:28:57","0.00178478445255739","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:29:12","2026-06-12 01:29:12","0.00176247781721377","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:29:27","2026-06-12 01:29:27","0.00173120705030686","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:29:42","2026-06-12 01:29:42","0.00199207775236862","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:29:57","2026-06-12 01:29:57","0.00202122480238505","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:30:12","2026-06-12 01:30:12","0.00160112164897933","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:30:27","2026-06-12 01:30:27","0.00172947827356727","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:30:42","2026-06-12 01:30:42","0.00171121412803543","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:30:57","2026-06-12 01:30:57","0.00137152847488187","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:31:12","2026-06-12 01:31:12","0.00177842357256858","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:31:27","2026-06-12 01:31:27","0.00183780487804872","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:31:42","2026-06-12 01:31:42","0.00182916307161344","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:31:57","2026-06-12 01:31:57","0.00183002457109312","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:32:12","2026-06-12 01:32:12","0.0017480054678763","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:32:27","2026-06-12 01:32:27","0.00167177292182926","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:32:42","2026-06-12 01:32:42","0.00170588494989188","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:32:57","2026-06-12 01:32:57","0.00175524961455769","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:33:12","2026-06-12 01:33:12","0.00171302252864135","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:33:27","2026-06-12 01:33:27","0.00159580791138528","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:33:42","2026-06-12 01:33:42","0.00153225658015827","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:33:57","2026-06-12 01:33:57","0.00159238845144359","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:34:12","2026-06-12 01:34:12","0.00161000722939064","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:34:27","2026-06-12 01:34:27","0.00164062950877894","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:34:42","2026-06-12 01:34:42","0.00166429303555043","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:34:57","2026-06-12 01:34:57","0.00175325303536018","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:35:12","2026-06-12 01:35:12","0.00169585933472012","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:35:27","2026-06-12 01:35:27","0.00166859312683601","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:35:42","2026-06-12 01:35:42","0.00169157747074312","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:35:57","2026-06-12 01:35:57","0.00168081030406778","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:36:12","2026-06-12 01:36:12","0.00113552396308941","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:36:27","2026-06-12 01:36:27","0.00162500920539068","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:36:42","2026-06-12 01:36:42","0.00163363550438214","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:36:57","2026-06-12 01:36:57","0.00162502660593415","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:37:12","2026-06-12 01:37:12","0.0019957367055238","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:37:27","2026-06-12 01:37:27","0.00214726604711488","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:37:42","2026-06-12 01:37:42","0.00207619831861971","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:37:57","2026-06-12 01:37:57","0.00178828010040677","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:38:12","2026-06-12 01:38:12","0.00167376042123731","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:38:27","2026-06-12 01:38:27","0.00211385744605584","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:38:42","2026-06-12 01:38:42","0.00173331996629704","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:38:57","2026-06-12 01:38:57","0.00202586755376204","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:39:12","2026-06-12 01:39:12","0.00198580028067065","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:39:27","2026-06-12 01:39:27","0.00164410753360427","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:39:42","2026-06-12 01:39:42","0.00159143011332961","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:39:57","2026-06-12 01:39:57","0.00157749727286882","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:40:12","2026-06-12 01:40:12","0.00184124530327421","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:40:27","2026-06-12 01:40:27","0.00196185083319854","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:40:42","2026-06-12 01:40:42","0.00132187497354764","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:40:57","2026-06-12 01:40:57","0.00131638228709039","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:41:12","2026-06-12 01:41:12","0.00163848055158072","pod=adservice-7bb8787db5-x75h9"
"2026-06-11 17:41:27","2026-06-12 01:41:27","0.00170983203166793","pod=adservice-7bb8787db5-x75h9"
